x,z
105141.325367267,4309.03006998698
105300.872143241,4345.18697102865
105460.418919216,4371.36942545573
105619.96569519,4383.77791341146
105779.512471165,4385.53625488281
105939.05924714,4386.19193522135
106098.606023114,4385.88680013021
106258.152799089,4381.64567057292
106417.699575063,4340.9404703776
106577.246351038,4322.73685709635
106736.793127013,4324.24499511719
106896.339902987,4340.88903808594
107055.886678962,4390.49031575521
107215.433454936,4433.10949707031
107374.980230911,4454.43343098958
107534.527006886,4507.57434082031
107694.07378286,4551.55834960938
107853.620558835,4579.18334960938
108013.167334809,4591.31355794271
108172.714110784,4600.58231608073
108332.260886759,4621.50305175781
108491.807662733,4667.45129394531
108651.354438708,4732.97241210938
108810.901214683,4738.94466145833
108970.447990657,4697.96691894531
109129.994766632,4675.96834309896
109289.541542606,4682.4374593099
109449.088318581,4751.3750406901
109608.635094556,4843.74670410156
109768.18187053,4896.50830078125
109927.728646505,4919.87939453125
110087.275422479,4905.50402832031
110246.822198454,4861.9355061849
110406.368974429,4818.70694986979
110565.915750403,4772.50907389323
110725.462526378,4748.31241861979
110885.009302352,4724.62919108073
111044.556078327,4659.4325764974
111204.102854302,4665.24678548177
111363.649630276,4682.35139973958
111523.196406251,4685.61299641927
111682.743182225,4645.17744954427
111842.2899582,4599.23234049479
112001.836734175,4563.4950764974
112161.383510149,4525.61905924479
112320.930286124,4454.47591145833
112480.477062098,4399.25720214844
112640.023838073,4327.47489420573
112799.570614048,4258.16656494141
112959.117390022,4212.6792195638
113118.664165997,4204.41556803385
113278.210941972,4237.91247558594
113437.757717946,4297.54923502604
113597.304493921,4367.52018229167
113756.851269895,4428.61555989583
113916.39804587,4489.17350260417
114075.944821845,4529.50793457031
114235.491597819,4567.94942220052
114395.038373794,4623.59887695313
114554.585149768,4701.7822265625
114714.131925743,4761.01017252604
114873.678701718,4828.41097005208
115033.225477692,4870.12129720052
115192.772253667,4870.0625406901
115352.319029641,4847.30147298177
115511.865805616,4885.27453613281
115671.412581591,4937.77648925781
115830.959357565,4952.17513020833
115990.50613354,4945.60656738281
116150.052909514,4917.96911621094
116309.599685489,4865.19592285156
116469.146461464,4800.66483561198
116628.693237438,4753.39916992188
116788.240013413,4689.10970052083
116947.786789387,4653.11694335938
117107.333565362,4645.52608235677
117266.880341337,4671.67215983073
117426.427117311,4715.59322102865
117585.973893286,4761.80627441406
117745.520669261,4798.19799804688
117905.067445235,4806.78381347656
118064.61422121,4779.79764811198
118224.160997184,4723.23527018229
